Timestamp,Car Selection,Tesla,Version,Year,Origin,Wheels,Delivered,Battery,CapacityNetNew,"Form
Factor",Chemistry,Date,Age,Odometer,RatedRange,CapacityNetNow,Cycles,Degradation,DegradationPerMonth,DegradationPerCycle,Daily SOC Limit,DC Ratio,Battery Pack,Part Number,Energy Monitor,CC Check,WarrantyTime,WarrantyMileage,WarrantyDegradation,Result vs fleet data,DegradationPerKm,0.52,0.48,SUM
02.08.2023 13:47:54,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",15.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,01.08.2023,53 Months,77300 km,492 km,"75,0 kWh",252,"4,4%","0,08%","0,02%",,,,,,,0.55,0.4,0.15,"5,0% compared to average","0,0001%","5,74%","3,71%","9,45%"
02.08.2023 14:07:34,Performance 2022 / AWD / WLTP 547km / E5LD,Model 3,Performance,2022,China,"20""",08.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,12.05.2023,8 Months,22550 km,492 km,"78,0 kWh",79,"1,9%",,,0.9,0.25,Original,,,,0.08,0.12,0.06,"0,3% compared to average",,"1,06%","1,16%","2,22%"
02.08.2023 14:11:05,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",02.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,02.08.2023,2 Months,10146 km,413 km,"58,9 kWh",39,"1,9%",,,,0.5,Original,,"58,8 kWh","0,1",0.02,0.06,0.06,,,#N/A,#N/A,
02.08.2023 14:14:57,Standard Range 2021 / RWD / WLTP 448km / E1LR,Model 3,Standard Range,2021,USA,"18""",24.03.2021,Panasonic 1L,"55,4 kWh",2170,NCA,04.07.2023,27 Months,39200 km,399 km,"51,1 kWh",169,"7,8%","0,29%","0,05%",0.8,0.25,Original,,,,0.29,0.25,0.26,"-0,2% compared to average","0,0002%","4,28%","3,36%","7,64%"
02.08.2023 14:29:15,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",01.05.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,01.08.2023,27 Months,42000 km,401 km,"51,3 kWh",181,"7,0%","0,26%","0,04%",,,,,,,0.28,0.26,0.23,"-1,1% compared to average","0,0002%","3,43%","2,47%","5,90%"
02.08.2023 14:36:55,Long Range 2023 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2023,Germany,"20""",20.12.2022,LG Chem 5L,"79,5 kWh",2170,NMC,28.07.2023,7 Months,10000 km,529 km,"78,6 kWh",33,"1,2%",,,,,,,,,0.08,0.05,0.04,"0,3% compared to average",,"0,95%","0,51%","1,46%"
02.08.2023 14:49:21,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"19""",07.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,02.08.2023,8 Months,12500 km,430 km,"59,3 kWh",46,"3,8%",,,,,,,,,0.08,0.08,0.13,"-1,9% compared to average",,"1,14%","0,82%","1,95%"
02.08.2023 15:06:39,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"20""",23.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,21.07.2023,10 Months,25278 km,514 km,"76,3 kWh",84,"4,0%",,,0.8,0.5,Original,,,,0.1,0.13,0.13,"-1,4% compared to average",,"1,30%","1,30%","2,60%"
02.08.2023 15:15:33,Long Range 2021 / AWD / WLTP 580km / E5D,Model 3,Long Range,2021,USA,"18""",10.12.2020,LG Chem 5C,"75,9 kWh",2170,NMC,02.08.2023,32 Months,50327 km,511 km,"70,0 kWh",167,"7,8%","0,24%","0,05%",0.9,0.5,Original,,,,0.33,0.26,0.26,"-1,1% compared to average","0,0002%","4,11%","2,55%","6,66%"
02.08.2023 15:57:50,Performance 2022 / AWD / WLTP 559km / E3LD MIC,Model 3,M3P 3L MIC,2022,China,"20""",23.02.2022,Panasonic 3L MIC,"82,0 kWh",2170,NCA MIC,02.08.2023,17 Months,72996 km,461 km,"73,1 kWh",259,"10,9%",,"0,04%",0.8,0.25,Original,,,,0.18,0.38,0.36,"-0,5% compared to average","0,0001%","3,20%","7,23%","10,43%"
02.08.2023 16:39:14,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"20""",23.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,11.07.2023,10 Months,23701 km,522 km,"77,5 kWh",78,"2,5%",,,0.8,0.5,Original,,,,0.1,0.12,0.08,"0,0% compared to average",,"1,26%","1,22%","2,47%"
02.08.2023 16:46:33,Long Range 2021 / AWD / WLTP 614km / E5LD,Model 3,Long Range,2021,China,"18""",21.11.2021,LG Chem 5L,"79,5 kWh",2170,NMC,14.07.2023,20 Months,36355 km,567 km,"77,7 kWh",112,"2,3%",,"0,02%",0.8,0.5,Original,,,,0.21,0.19,0.08,"2,2% compared to average","0,0001%","2,59%","1,86%","4,45%"
02.08.2023 17:07:51,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",15.06.2019,Panasonic 3,"78,5 kWh",2170,NCA,31.07.2023,50 Months,27877 km,476 km,"72,6 kWh",93,"7,5%","0,15%",,,,,,,,0.52,0.15,0.25,"-0,8% compared to average",,"5,41%","1,34%","6,75%"
02.08.2023 17:11:35,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",03.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,01.08.2023,2 Months,5950 km,411 km,"58,6 kWh",23,"2,4%",,,,,,,,,0.02,0.04,0.08,,,#N/A,#N/A,
02.08.2023 17:15:08,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",15.09.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,25.07.2023,10 Months,23500 km,423 km,"58,4 kWh",87,"5,4%",,,0.9,0.25,Original,,,,0.11,0.15,0.18,"-2,4% compared to average",,"1,49%","1,54%","3,03%"
02.08.2023 18:16:00,Performance 2019 / AWD / WLTP 530km / E3D,Model 3,Performance,2019,USA,"20""",04.10.2019,Panasonic 3,"78,5 kWh",2170,NCA,30.07.2023,46 Months,64000 km,481 km,"73,4 kWh",230,"6,6%","0,14%","0,03%",,,,,,,0.48,0.33,0.22,"1,5% compared to average","0,0001%","5,01%","3,07%","8,08%"
02.08.2023 18:38:57,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",13.09.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,29.07.2023,11 Months,10826 km,427 km,"58,9 kWh",40,"4,5%",,,0.8,0.25,Original,,"58,8 kWh","0,2",0.11,0.07,0.15,"-2,3% compared to average",,"1,52%","0,71%","2,23%"
02.08.2023 18:47:07,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",31.08.2022,LG Chem 5L,"79,5 kWh",2170,NMC,19.06.2023,10 Months,11470 km,525 km,"78,0 kWh",38,"1,9%",,,,,,,,,0.1,0.06,0.06,"-0,1% compared to average",,"1,26%","0,59%","1,85%"
02.08.2023 19:25:21,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"18""",01.09.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,28.07.2023,11 Months,21283 km,428 km,"59,1 kWh",79,"4,3%",,,0.9,0.25,Original,,"59,8 kWh","-0,7",0.11,0.13,0.14,"-1,3% compared to average",,"1,57%","1,39%","2,96%"
02.08.2023 19:38:01,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,Germany,"19""",15.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,23.06.2023,9 Months,14960 km,532 km,"79,0 kWh",49,"0,6%",,,0.8,0.25,Original,,"78,7 kWh","0,3",0.1,0.08,0.02,"1,4% compared to average",,"1,21%","0,77%","1,98%"
02.08.2023 19:58:54,Long Range 2021 / AWD / WLTP 580km / E5D,Model 3,Long Range,2021,USA,"19""",17.02.2021,LG Chem 5C,"75,9 kWh",2170,NMC,23.08.2022,18 Months,45000 km,523 km,"71,7 kWh",148,"5,6%",,"0,04%",,,,,,,0.19,0.23,0.19,"-1,0% compared to average","0,0001%","2,35%","2,28%","4,63%"
02.08.2023 20:17:19,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",30.12.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,29.07.2023,7 Months,9300 km,434 km,"59,9 kWh",34,"2,9%",,,1,0.75,Original,,"59,2 kWh","0,7",0.07,0.06,0.1,"-1,3% compared to average",,"1,01%","0,61%","1,61%"
02.08.2023 20:39:03,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"20""",07.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,29.06.2023,10 Months,27891 km,521 km,"77,4 kWh",92,"2,7%",,,0.6,0.25,Original,,,,0.1,0.15,0.09,"0,0% compared to average",,"1,27%","1,43%","2,70%"
02.08.2023 20:43:50,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",02.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,14.05.2023,50 Months,95000 km,464 km,"70,8 kWh",319,"9,9%","0,20%","0,03%",0.7,0.5,Original,,,,0.53,0.49,0.33,"0,2% compared to average","0,0001%","5,50%","4,56%","10,06%"
02.08.2023 20:45:21,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",28.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,28.07.2023,1 Months,1037 km,418 km,"59,6 kWh",4,"0,0%",,,,,,,,,0.01,0.01,0,,,#N/A,#N/A,
02.08.2023 21:11:53,Performance 2022 / AWD / WLTP 547km / E5LD,Model 3,Performance,2022,China,"20""",26.08.2022,LG Chem 5L,"79,5 kWh",2170,NMC,01.07.2023,10 Months,15155 km,489 km,"77,5 kWh",53,"2,5%",,,,,,,,,0.11,0.08,0.08,"-0,4% compared to average",,"1,33%","0,78%","2,11%"
02.08.2023 21:16:03,Long Range 2021 / AWD / WLTP 507km / Y5CD,Model Y,Long Range,2021,China,"20""",07.09.2021,LG Chem 5C,"75,9 kWh",2170,NMC,15.07.2023,22 Months,48567 km,479 km,"71,1 kWh",171,"6,3%",,"0,04%",0.8,0.25,Original,,,,0.23,0.25,0.21,"-0,9% compared to average","0,0001%","2,88%","2,46%","5,34%"
02.08.2023 21:16:15,Performance 2022 / AWD / WLTP 547km / E5LD,Model 3,Performance,2022,China,"20""",26.08.2022,LG Chem 5L,"79,5 kWh",2170,NMC,14.04.2023,8 Months,9824 km,492 km,"78,0 kWh",34,"1,9%",,,,,,,,,0.08,0.05,0.06,"-0,4% compared to average",,"1,00%","0,50%","1,50%"
02.08.2023 22:07:38,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"21""",19.05.2022,LG Chem 5L,"79,5 kWh",2170,NMC,02.08.2023,14 Months,31966 km,455 km,"75,1 kWh",120,"5,6%",,"0,05%",0.6,0.25,Original,,,,0.15,0.17,0.19,"-2,0% compared to average","0,0002%","1,90%","1,64%","3,54%"
02.08.2023 23:14:09,Standard Range 2021 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2021,China,"18""",29.12.2021,CATL 6L,"61,7 kWh",Prismatic,LFP,31.07.2023,19 Months,35000 km,419 km,"57,8 kWh",131,"6,3%",,"0,05%",,,,,,,0.2,0.22,0.21,"-1,2% compared to average","0,0002%","2,75%","2,29%","5,04%"
02.08.2023 23:26:37,Long Range 2022 / AWD / WLTP 602km / E5LD,Model 3,Long Range,2022,China,"18""",22.02.2022,LG Chem 5L,"79,5 kWh",2170,NMC,02.08.2023,17 Months,29400 km,551 km,"75,5 kWh",92,"5,0%",,,0.8,0.25,Original,,,,0.18,0.15,0.17,"-1,3% compared to average",,"2,27%","1,51%","3,78%"
03.08.2023 03:10:33,Performance 2022 / AWD / WLTP 547km / E5LD,Model 3,Performance,2022,China,"20""",01.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,17.07.2023,11 Months,12000 km,491 km,"77,8 kWh",42,"2,1%",,,0.9,0.5,Original,,,,0.11,0.06,0.07,"-0,1% compared to average",,"1,38%","0,62%","1,99%"
03.08.2023 07:51:43,Performance 2019 / AWD / WLTP 530km / E3D,Model 3,Performance,2019,USA,"20""",06.06.2019,Panasonic 3,"78,5 kWh",2170,NCA,23.07.2023,50 Months,53500 km,498 km,"75,9 kWh",189,"3,3%","0,07%","0,02%",0.6,0.25,Original,,,,0.52,0.28,0.11,"4,7% compared to average","0,0001%","5,41%","2,57%","7,98%"
03.08.2023 08:08:37,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"19""",01.11.2019,Panasonic 3,"78,5 kWh",2170,NCA,03.02.2023,39 Months,75731 km,470 km,"71,7 kWh",253,"8,7%","0,22%","0,03%",0.8,0.25,Original,,,,0.41,0.39,0.29,"-0,8% compared to average","0,0001%","4,27%","3,63%","7,91%"
03.08.2023 08:14:22,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",08.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,03.08.2023,2 Months,5600 km,410 km,"58,4 kWh",22,"2,6%",,,,,,,,,0.02,0.04,0.09,,,#N/A,#N/A,
03.08.2023 09:07:26,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",02.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,16.07.2023,22 Months,8076 km,407 km,"52,1 kWh",35,"5,6%",,,,0.5,Original,,,,0.23,0.05,0.19,"-2,3% compared to average",,"2,84%","0,48%","3,32%"
03.08.2023 09:14:52,Standard Range 2021 / RWD / WLTP 448km / E1LR,Model 3,Standard Range,2021,USA,"19""",09.03.2021,Panasonic 1L,"55,4 kWh",2170,NCA,01.08.2023,29 Months,57000 km,390 km,"49,9 kWh",248,"9,9%","0,34%","0,04%",0.9,0.25,Original,,,,0.3,0.36,0.33,"-0,5% compared to average","0,0002%","4,50%","4,89%","9,39%"
03.08.2023 09:35:20,Long Range 2021 / AWD / WLTP 580km / E5CD,Model 3,Long Range,2021,USA,"19""",31.12.2020,LG Chem 5C,"75,9 kWh",2170,NMC,31.07.2023,31 Months,54890 km,522 km,"71,5 kWh",180,"5,8%","0,19%","0,03%",0.9,0.75,Original,,,,0.32,0.29,0.19,"1,0% compared to average","0,0001%","4,01%","2,78%","6,79%"
03.08.2023 10:20:45,Performance 2022 / AWD / WLTP 559km / E3LD MIC,Model 3,M3P 3L MIC,2022,China,"20""",26.02.2022,Panasonic 3L MIC,"82,0 kWh",2170,NCA MIC,07.05.2022,2 Months,2730 km,494 km,"78,3 kWh",9,"4,5%",,,0.9,0.25,Original,,,,0.02,0.01,0.15,"-3,8% compared to average",,"0,43%","0,27%","0,70%"
03.08.2023 10:24:43,Performance 2021 / AWD / WLTP 567km / E3D,Model 3,Performance,2021,USA,"20""",29.12.2020,Panasonic 3L,"82,0 kWh",2170,NCA,16.06.2021,6 Months,13000 km,509 km,"80,7 kWh",44,"1,6%",,,0.9,0.25,Original,,,,0.06,0.07,0.05,"0,2% compared to average",,"0,89%","0,94%","1,83%"
03.08.2023 10:29:23,Performance 2021 / AWD / WLTP 567km / E3LD,Model 3,Performance,2021,USA,"20""",21.06.2021,Panasonic 3L,"82,0 kWh",2170,NCA,25.08.2021,2 Months,4011 km,509 km,"80,7 kWh",14,"1,6%",,,0.9,0.25,Original,1104423-00-T,,,0.02,0.02,0.05,"-1,0% compared to average",,"0,34%","0,29%","0,63%"
03.08.2023 10:31:46,Performance 2021 / AWD / WLTP 567km / E3LD,Model 3,Performance,2021,USA,"20""",21.06.2021,Panasonic 3L,"82,0 kWh",2170,NCA,06.12.2021,6 Months,8898 km,503 km,"79,7 kWh",30,"2,8%",,,0.9,0.25,Original,1104423-00-T,,,0.06,0.05,0.09,"-1,2% compared to average",,"0,88%","0,65%","1,53%"
03.08.2023 10:42:09,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",15.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,01.04.2019,1 Months,1200 km,499 km,"76,1 kWh",4,"0,0%",,,,,,,,,0.01,0.01,0,"0,1% compared to average",,"0,06%","0,06%","0,12%"
03.08.2023 11:31:46,Long Range 2021 / AWD / WLTP 580km / E3CD,Model 3,Long Range,2021,USA,"18""",03.03.2021,Panasonic 3C,"75,9 kWh",2170,NCA,30.07.2023,29 Months,85000 km,504 km,"69,0 kWh",284,"9,0%","0,31%","0,03%",0.9,0.25,Original,,,,0.3,0.44,0.3,"0,6% compared to average","0,0001%","4,20%","5,46%","9,66%"
03.08.2023 11:40:08,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"19""",07.09.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,03.08.2023,23 Months,33400 km,408 km,"52,2 kWh",143,"5,4%",,"0,04%",,,,,,,0.24,0.21,0.18,"-0,5% compared to average","0,0002%","2,90%","1,97%","4,87%"
03.08.2023 13:10:16,Standard Range 2023 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2023,China,"18""",12.01.2023,CATL 6L,"61,7 kWh",Prismatic,LFP,01.08.2023,7 Months,12000 km,432 km,"59,6 kWh",44,"3,4%",,,,,,,,,0.07,0.08,0.11,"-1,6% compared to average",,"0,96%","0,78%","1,74%"
03.08.2023 13:10:50,Standard Range 2021 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2021,China,"18""",09.12.2021,CATL 6L,"61,7 kWh",Prismatic,LFP,03.08.2023,20 Months,28097 km,420 km,"58,0 kWh",105,"6,1%",,,,,,,,,0.21,0.18,0.2,"-1,4% compared to average",,"2,86%","1,84%","4,70%"
03.08.2023 13:24:01,Standard Range 2021 / RWD / WLTP 448km / E1LR,Model 3,Standard Range,2021,USA,"18""",06.03.2021,Panasonic 1L,"55,4 kWh",2170,NCA,19.07.2023,28 Months,54301 km,393 km,"50,3 kWh",236,"9,2%","0,32%","0,04%",0.8,0.25,Original,,,,0.3,0.34,0.31,"-0,1% compared to average","0,0002%","4,45%","4,66%","9,10%"
03.08.2023 14:00:12,Long Range 2022 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2022,China,"19""",26.02.2022,LG Chem 5L,"79,5 kWh",2170,NMC,21.05.2023,15 Months,31453 km,512 km,"76,0 kWh",105,"4,4%",,"0,04%",0.6,0.25,Original,,,,0.15,0.16,0.15,"-0,8% compared to average","0,0001%","1,94%","1,61%","3,55%"
03.08.2023 14:10:24,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"21""",28.07.2022,LG Chem 5L,"79,5 kWh",2170,NMC,21.07.2023,12 Months,24900 km,466 km,"76,9 kWh",92,"3,3%",,,0.8,0.25,Original,,,,0.12,0.13,0.11,"-0,5% compared to average",,"1,55%","1,28%","2,82%"
03.08.2023 14:17:08,Long Range 2021 / AWD / WLTP 580km / E5CD,Model 3,Long Range,2021,USA,"18""",05.03.2021,LG Chem 5C,"75,9 kWh",2170,NMC,02.06.2023,27 Months,31000 km,534 km,"73,2 kWh",101,"3,6%","0,13%","0,04%",,,,,,,0.28,0.16,0.12,"1,4% compared to average","0,0001%","3,49%","1,57%","5,06%"
03.08.2023 14:37:33,Standard Range 2021 / RWD / WLTP 448km / E6CR,Model 3,Standard Range,2021,China,"18""",15.08.2021,CATL 6C,"55,2 kWh",Prismatic,LFP,04.10.2021,2 Months,3500 km,425 km,"54,4 kWh",15,"0,0%",,,,,,,,,0.02,0.02,0,"0,4% compared to average",,"0,21%","0,21%","0,42%"
03.08.2023 14:40:50,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"21""",09.09.2022,LG Chem 5L,"79,5 kWh",2170,NMC,03.08.2023,11 Months,10000 km,480 km,"79,2 kWh",37,"0,4%",,,,,,,,,0.11,0.05,0.01,"1,6% compared to average",,"1,42%","0,51%","1,93%"
03.08.2023 15:58:09,Long Range 2023 / AWD / WLTP 533km / Y5LD,Model Y,Long Range,2023,Germany,"19""",24.01.2023,LG Chem 5L,"79,5 kWh",2170,NMC,22.06.2023,5 Months,7416 km,527 km,"78,3 kWh",24,"1,6%",,,,,,,,,0.05,0.04,0.05,"-0,5% compared to average",,"0,65%","0,38%","1,03%"
03.08.2023 16:15:51,Long Range 2020 / AWD / WLTP 560km / E3D,Model 3,Long Range,2020,USA,"19""",29.09.2020,Panasonic 3,"78,5 kWh",2170,NCA,21.07.2023,34 Months,30100 km,480 km,"73,2 kWh",100,"6,8%","0,20%","0,07%",,,,,,,0.35,0.16,0.23,"-1,6% compared to average","0,0002%","3,68%","1,44%","5,12%"
03.08.2023 16:22:14,Performance 2021 / AWD / WLTP 567km / E3LD MIC,Model 3,M3P 3L MIC,2021,China,"20""",25.09.2021,Panasonic 3L MIC,"82,0 kWh",2170,NCA MIC,03.08.2023,22 Months,38269 km,472 km,"74,8 kWh",134,"8,8%",,"0,07%",0.6,0.25,Original,1660112-00-C,,,0.23,0.2,0.29,"-0,9% compared to average","0,0002%","4,12%","3,79%","7,91%"
03.08.2023 16:23:52,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"18""",15.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,30.01.2023,26 Months,34500 km,388 km,"51,6 kWh",148,"6,5%","0,26%","0,04%",0.9,0.5,Original,,,,0.27,0.22,0.22,"-1,2% compared to average","0,0002%","3,24%","2,03%","5,27%"
03.08.2023 16:27:31,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"19""",15.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,10.07.2022,19 Months,26500 km,393 km,"52,3 kWh",113,"5,3%",,,0.9,0.5,Original,,,,0.2,0.17,0.18,"-1,4% compared to average",,"2,39%","1,56%","3,95%"
03.08.2023 16:29:21,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"19""",15.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,02.09.2022,21 Months,29500 km,392 km,"52,1 kWh",126,"5,6%",,,0.9,0.5,Original,,,,0.21,0.18,0.19,"-1,2% compared to average",,"2,61%","1,74%","4,35%"
03.08.2023 16:31:42,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"18""",15.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,09.01.2022,13 Months,18000 km,398 km,"52,9 kWh",76,"4,1%",,,0.9,0.5,Original,,,,0.13,0.11,0.14,"-1,4% compared to average",,"1,63%","1,06%","2,69%"
03.08.2023 16:33:29,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"19""",15.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,20.05.2022,17 Months,25000 km,395 km,"52,5 kWh",106,"4,8%",,,0.9,0.5,Original,,,,0.18,0.16,0.16,"-1,2% compared to average",,"2,17%","1,47%","3,65%"
03.08.2023 16:39:46,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"19""",15.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,16.07.2021,7 Months,10000 km,419 km,"55,7 kWh",41,"0,0%",,,0.9,0.5,Original,,,,0.07,0.06,0,"1,5% compared to average",,"0,89%","0,59%","1,48%"
03.08.2023 16:40:55,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"19""",15.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,18.09.2021,9 Months,12500 km,416 km,"55,3 kWh",52,"0,0%",,,0.9,0.5,Original,,,,0.1,0.08,0,"1,9% compared to average",,"1,16%","0,74%","1,89%"
03.08.2023 16:42:48,Performance 2022 / AWD / WLTP 514km / Y5LD,Model Y,Performance,2022,Germany,"21""",05.08.2022,LG Chem 5L,"79,5 kWh",2170,NMC,03.08.2023,12 Months,22716 km,462 km,"76,2 kWh",85,"4,1%",,,0.8,0.5,Original,,,,0.12,0.12,0.14,"-1,4% compared to average",,"1,57%","1,17%","2,73%"
03.08.2023 16:44:57,Standard Range 2020 / RWD / WLTP 440km / E6R,Model 3,Standard Range,2020,China,"18""",15.12.2020,CATL 6C,"55,2 kWh",Prismatic,LFP,08.11.2021,11 Months,15000 km,406 km,"54,0 kWh",63,"2,2%",,,0.9,0.5,Original,,,,0.11,0.09,0.07,"0,1% compared to average",,"1,37%","0,88%","2,25%"
03.08.2023 17:29:19,Long Range 2019 / AWD / WLTP 560km / E3D,Model 3,Long Range,2019,USA,"18""",15.03.2019,Panasonic 3,"78,5 kWh",2170,NCA,11.08.2023,53 Months,49000 km,486 km,"74,1 kWh",161,"5,6%","0,11%","0,03%",0.7,0.5,Original,,,,0.55,0.26,0.19,"2,5% compared to average","0,0001%","5,78%","2,35%","8,13%"
03.08.2023 17:54:41,Standard Range 2023 / RWD / WLTP 455km / Y7CR,Model Y,Standard Range,2023,Germany,"19""",03.06.2023,BYD Blade 7C,"60,0 kWh",Prismatic,LFP,01.08.2023,2 Months,6167 km,411 km,"58,6 kWh",24,"2,4%",,,1,0.25,Original,,"58,7 kWh","-0,1",0.02,0.04,0.08,,,#N/A,#N/A,
03.08.2023 18:16:57,Long Range 2019 / RWD / WLTP 600km / E3R,Model 3,Long Range,2019,USA,"18""",23.05.2019,Panasonic 3,"78,5 kWh",2170,NCA,27.06.2021,25 Months,33000 km,514 km,"74,8 kWh",105,"4,7%","0,19%","0,04%",,,,,,,0.26,0.17,0.16,"-0,4% compared to average","0,0001%","2,75%","1,58%","4,33%"
03.08.2023 18:23:00,Standard Range 2022 / RWD / WLTP 491km / E6LR,Model 3,Standard Range,2022,China,"20""",12.03.2022,CATL 6L,"61,7 kWh",Prismatic,LFP,21.07.2023,16 Months,13900 km,422 km,"58,2 kWh",52,"5,6%",,,1,0.25,Original,,,,0.17,0.09,0.19,"-2,3% compared to average",,"2,36%","0,91%","3,27%"
03.08.2023 18:23:14,Long Range 2019 / RWD / WLTP 600km / E3R,Model 3,Long Range,2019,USA,"18""",23.05.2019,Panasonic 3,"78,5 kWh",2170,NCA,07.08.2022,39 Months,52611 km,508 km,"73,9 kWh",169,"5,8%","0,15%","0,03%",,,,,,,0.4,0.27,0.19,"0,9% compared to average","0,0001%","4,21%","2,52%","6,73%"
03.08.2023 18:23:59,Long Range 2019 / RWD / WLTP 600km / E3R,Model 3,Long Range,2019,USA,"18""",23.05.2019,Panasonic 3,"78,5 kWh",2170,NCA,17.08.2022,39 Months,53990 km,506 km,"73,6 kWh",174,"6,2%","0,16%","0,04%",,,,,,,0.4,0.28,0.21,"0,6% compared to average","0,0001%","4,24%","2,59%","6,83%"
03.08.2023 18:27:15,Long Range 2019 / RWD / WLTP 600km / E3R,Model 3,Long Range,2019,USA,"18""",23.05.2019,Panasonic 3,"78,5 kWh",2170,NCA,24.04.2023,47 Months,61313 km,505 km,"73,5 kWh",197,"6,4%","0,14%","0,03%",,,,,,,0.49,0.32,0.21,"1,7% compared to average","0,0001%","5,14%","2,94%","8,08%"
03.08.2023 18:28:09,Long Range 2019 / RWD / WLTP 600km / E3R,Model 3,Long Range,2019,USA,"18""",23.05.2019,Panasonic 3,"78,5 kWh",2170,NCA,20.07.2023,50 Months,65312 km,501 km,"72,9 kWh",211,"7,1%","0,14%","0,03%",,,,,,,0.52,0.34,0.24,"1,4% compared to average","0,0001%","5,45%","3,13%","8,58%"
